date,hour,depth,value,variable
2021-03-22,7,6.0,404.5197894965278,oxygen
2021-03-23,7,1.5,385.9309895833333,oxygen
2021-03-23,7,13.0,326.2873090277778,oxygen
2021-03-23,7,6.0,402.4120486111111,oxygen
2021-03-24,7,1.5,381.82335069444446,oxygen
2021-03-24,7,13.0,325.02401258680555,oxygen
2021-03-24,7,6.0,398.05100911458334,oxygen
2021-03-25,7,1.5,384.39496527777777,oxygen
2021-03-25,7,13.0,319.7833159722222,oxygen
2021-03-25,7,6.0,401.4231098090278,oxygen
2021-03-26,7,1.5,365.4427083333333,oxygen
2021-03-26,7,13.0,316.06614561631943,oxygen
2021-03-26,7,6.0,397.06043836805554,oxygen
2021-03-27,7,1.5,371.18272569444446,oxygen
2021-03-27,7,13.0,309.09517339409723,oxygen
2021-03-27,7,6.0,402.09519748263887,oxygen
2021-03-28,7,1.5,357.4392361111111,oxygen
2021-03-28,7,13.0,302.7839524739583,oxygen
2021-03-28,7,6.0,378.75069227430555,oxygen
2021-03-29,7,1.5,352.64887152777777,oxygen
2021-03-29,7,13.0,298.9812610677083,oxygen
2021-03-29,7,6.0,366.08764322916664,oxygen
2021-03-30,7,1.5,361.2955729166667,oxygen
2021-03-30,7,13.0,291.7461460503472,oxygen
2021-03-30,7,6.0,375.5401974826389,oxygen
2021-03-31,7,1.5,353.98871527777777,oxygen
2021-03-31,7,13.0,285.3558109809028,oxygen
2021-03-31,7,6.0,369.30482204861113,oxygen
2021-04-01,7,1.5,345.90581597222223,oxygen
2021-04-01,7,13.0,281.0315394965278,oxygen
2021-04-01,7,6.0,359.8355447048611,oxygen
2021-04-02,7,1.5,349.47699652777777,oxygen
2021-04-02,7,13.0,339.44703776041666,oxygen
2021-04-02,7,6.0,363.8587738715278,oxygen
2021-04-03,7,1.5,352.7578125,oxygen
2021-04-03,7,13.0,328.6415060763889,oxygen
2021-04-03,7,6.0,363.6288845486111,oxygen
2021-04-04,7,1.5,357.7400173611111,oxygen
2021-04-04,7,13.0,320.8924286024305,oxygen
2021-04-04,7,6.0,371.14801215277777,oxygen
NA,7,1.5,343.2682291666667,oxygen
NA,7,13.0,303.44495898437503,oxygen
NA,7,6.0,342.897833984375,oxygen
2014-04-04,7,0.1,0.3880266075388027,NH4
2014-04-04,7,12,0.3880266075388027,NH4
2014-04-04,7,4,0.49889135254988914,NH4
2014-04-04,7,8,0.3880266075388027,NH4
2014-04-16,7,0.1,0.3880266075388027,NH4
2014-04-16,7,12,1.385809312638581,NH4
2014-04-16,7,4,0.7760532150776054,NH4
2014-04-16,7,8,0.7760532150776054,NH4
2014-04-30,7,0.1,2.7161862527716187,NH4
2014-04-30,7,12,4.2682926829268295,NH4
2014-04-30,7,4,0.7206208425720622,NH4
2014-04-30,7,8,0.6651884700665189,NH4
2014-05-14,7,0.1,0.4434589800443459,NH4
2014-05-14,7,12,3.215077605321508,NH4
2014-05-14,7,4,0.3880266075388027,NH4
2014-05-14,7,8,0.6097560975609756,NH4
2014-05-29,7,0.1,0.16629711751662973,NH4
2014-05-29,7,12,3.215077605321508,NH4
2014-05-29,7,4,0.33259423503325947,NH4
2014-05-29,7,8,0.2771618625277162,NH4
2014-06-04,7,0.1,0.2771618625277162,NH4
2014-06-04,7,12,20.8980044345898,NH4
2014-06-04,7,4,0.3880266075388027,NH4
2014-06-04,7,8,0.33259423503325947,NH4
2014-06-18,7,0.1,0.33259423503325947,NH4
2014-06-18,7,12,57.64966740576497,NH4
2014-06-18,7,4,0.2771618625277162,NH4
2014-06-18,7,8,0.49889135254988914,NH4
2014-06-25,7,0.1,0.16629711751662973,NH4
2014-06-25,7,12,98.66962305986696,NH4
2014-06-25,7,4,0.22172949002217296,NH4
2014-06-25,7,8,0.22172949002217296,NH4
2014-07-02,7,0.1,0.33259423503325947,NH4
2014-07-02,7,12,76.49667405764967,NH4
2014-07-02,7,4,0.6651884700665189,NH4
2014-07-02,7,8,0.5543237250554324,NH4
2014-07-09,7,0.1,0.16629711751662973,NH4
2014-07-09,7,12,74.27937915742794,NH4
2014-07-09,7,4,0.22172949002217296,NH4
2014-07-09,7,8,0.2771618625277162,NH4
2014-07-16,7,0.1,0.11086474501108648,NH4
2014-07-16,7,12,36.47450110864745,NH4
2014-07-16,7,4,0.2771618625277162,NH4
2014-07-16,7,8,0.11086474501108648,NH4
2014-07-23,7,0.1,0.22172949002217296,NH4
2014-07-23,7,4,0.2771618625277162,NH4
2014-07-23,7,8,0.3880266075388027,NH4
2014-07-30,7,0.1,2.106430155210643,NH4
2014-07-30,7,12,30.09977827050998,NH4
2014-07-30,7,4,0.6651884700665189,NH4
2014-07-30,7,8,1.3303769401330379,NH4
2014-08-13,7,0.1,0.22172949002217296,NH4
2014-08-13,7,12,41.29711751662971,NH4
2014-08-13,7,4,0.16629711751662973,NH4
2014-08-13,7,8,2.549889135254989,NH4
2014-09-04,7,0.1,0.4434589800443459,NH4
2014-09-04,7,12,58.2039911308204,NH4
2014-09-04,7,4,1.3303769401330379,NH4
2014-09-04,7,8,1.9955654101995566,NH4
2014-09-25,7,0.1,0.49889135254988914,NH4
2014-09-25,7,12,88.13747228381375,NH4
2014-09-25,7,4,0.33259423503325947,NH4
2014-09-25,7,8,3.048780487804878,NH4
2015-05-14,7,0.1,0.4434589800443459,NH4
2015-05-14,7,12,14.966740576496674,NH4
2015-05-14,7,3,0.4434589800443459,NH4
2015-05-14,7,6,0.49889135254988914,NH4
2015-05-14,7,9,1.164079822616408,NH4
2015-05-21,7,12,10.643015521064303,NH4
2015-05-21,7,6,0.6651884700665189,NH4
2015-05-21,7,9,2.328159645232816,NH4
2015-05-28,7,0.1,0.6651884700665189,NH4
2015-05-28,7,12,17.62749445676275,NH4
2015-05-28,7,3,0.6651884700665189,NH4
2015-05-28,7,6,0.8314855875831486,NH4
2015-05-28,7,9,0.7760532150776054,NH4
2015-06-04,7,0.1,0.8314855875831486,NH4
2015-06-04,7,12,18.680709534368074,NH4
2015-06-04,7,3,0.7206208425720622,NH4
2015-06-04,7,6,0.7206208425720622,NH4
2015-06-04,7,9,1.9401330376940134,NH4
2015-06-11,7,0.1,0.7760532150776054,NH4
2015-06-11,7,12,17.516629711751662,NH4
2015-06-11,7,3,0.2771618625277162,NH4
2015-06-11,7,6,0.16629711751662973,NH4
2015-06-11,7,9,1.1086474501108647,NH4
2015-06-18,7,0.1,0.45929680076021545,NH4
2015-06-18,7,12,14.847956921127654,NH4
2015-06-18,7,3,0.25340513145391197,NH4
2015-06-18,7,6,0.23756731073804246,NH4
2015-06-18,7,9,6.240101362052582,NH4
2015-06-19,7,0.1,0.16629711751662973,NH4
2015-06-19,7,12,20.98115299334812,NH4
2015-06-19,7,3,0.33259423503325947,NH4
2015-06-19,7,6,0.2771618625277162,NH4
2015-06-19,7,9,5.210643015521065,NH4
2015-07-02,7,0.1,0.33259423503325947,NH4
2015-07-02,7,12,40.52106430155211,NH4
2015-07-02,7,3,0.2771618625277162,NH4
2015-07-02,7,6,0.5543237250554324,NH4
2015-07-02,7,9,2.6607538802660757,NH4
2015-07-09,7,12,57.09534368070954,NH4
2015-07-09,7,3,0.22172949002217296,NH4
2015-07-09,7,6,0.3880266075388027,NH4
2015-07-09,7,9,1.2195121951219512,NH4
2015-07-16,7,0.1,0.16629711751662973,NH4
2015-07-16,7,12,30.155210643015522,NH4
2015-07-16,7,3,1.1086474501108647,NH4
2015-07-16,7,6,0.05543237250554324,NH4
2015-07-16,7,9,3.5476718403547673,NH4
2015-07-23,7,0.1,0.2771618625277162,NH4
2015-07-23,7,12,44.62305986696231,NH4
2015-07-23,7,3,0.2771618625277162,NH4
2015-07-23,7,6,0.2771618625277162,NH4
2015-07-23,7,9,19.34589800443459,NH4
2015-07-30,7,12,71.50776053215078,NH4
2015-07-30,7,3,0.11086474501108648,NH4
2015-07-30,7,9,14.578713968957873,NH4
2015-08-13,7,0.1,0.05543237250554324,NH4
2015-08-13,7,12,65.41019955654102,NH4
2015-08-13,7,3,0.05543237250554324,NH4
2015-08-13,7,6,0.3880266075388027,NH4
2015-08-13,7,9,10.365853658536587,NH4
2015-08-20,7,0.1,0.33259423503325947,NH4
2015-08-20,7,12,69.29046563192905,NH4
2015-08-20,7,3,0.11086474501108648,NH4
2015-08-20,7,6,0.49889135254988914,NH4
2015-08-20,7,9,24.390243902439025,NH4
2015-09-04,7,0.1,0.2771618625277162,NH4
2015-09-04,7,3,0.3880266075388027,NH4
2015-09-04,7,6,0.22172949002217296,NH4
2015-09-04,7,9,34.811529933481154,NH4
2015-09-18,7,0.1,0.7760532150776054,NH4
2015-09-18,7,12,78.7139689578714,NH4
2015-09-18,7,3,0.16629711751662973,NH4
2015-09-18,7,9,36.86252771618626,NH4
2015-10-02,7,0.1,0.16629711751662973,NH4
2015-10-02,7,12,37.86031042128603,NH4
2015-10-02,7,3,0.4434589800443459,NH4
2015-10-02,7,6,0.22172949002217296,NH4
2015-10-02,7,9,12.638580931263858,NH4
2015-10-23,7,0.1,0.11086474501108648,NH4
2015-10-23,7,12,43.73614190687362,NH4
2015-10-23,7,3,0.11086474501108648,NH4
2015-10-23,7,6,0.16629711751662973,NH4
2015-10-23,7,9,37.13968957871397,NH4
2016-04-06,7,0.1,1.3303769401330379,NH4
2016-04-06,7,11,0.9423503325942351,NH4
2016-04-06,7,3,0.5543237250554324,NH4
2016-04-06,7,6,0.2771618625277162,NH4
2016-04-06,7,9,0.3880266075388027,NH4
2016-04-20,7,0.1,0.22172949002217296,NH4
2016-04-20,7,11,0.5543237250554324,NH4
2016-04-20,7,3,0.2771618625277162,NH4
2016-04-20,7,6,0.2771618625277162,NH4
2016-04-20,7,9,0.33259423503325947,NH4
2016-05-04,7,0.1,0.22172949002217296,NH4
2016-05-04,7,11,0.8314855875831486,NH4
2016-05-04,7,3,0.2771618625277162,NH4
2016-05-04,7,6,0.11086474501108648,NH4
2016-05-04,7,9,0.2771618625277162,NH4
2016-05-12,7,0.1,0.2771618625277162,NH4
2016-05-12,7,11,2.771618625277162,NH4
2016-05-12,7,3,0.05543237250554324,NH4
2016-05-12,7,6,0.22172949002217296,NH4
2016-05-12,7,9,0.22172949002217296,NH4
2016-05-19,7,11,3.991130820399113,NH4
2016-05-19,7,3,0.16629711751662973,NH4
2016-05-19,7,6,0.11086474501108648,NH4
2016-05-19,7,9,0.33259423503325947,NH4
2016-05-26,7,0.1,0.16629711751662973,NH4
2016-05-26,7,11,16.62971175166297,NH4
2016-05-26,7,3,0.11086474501108648,NH4
2016-05-26,7,6,0.16629711751662973,NH4
2016-05-26,7,9,4.323725055432373,NH4
2016-05-29,7,0.1,0.05543237250554324,NH4
2016-05-29,7,11,13.082039911308204,NH4
2016-05-29,7,3,0.05543237250554324,NH4
2016-05-29,7,6,0.16629711751662973,NH4
2016-05-29,7,9,0.33259423503325947,NH4
2016-05-31,7,0.1,0.16629711751662973,NH4
2016-05-31,7,11,23.004434589800443,NH4
2016-05-31,7,3,0.11086474501108648,NH4
2016-05-31,7,6,0.16629711751662973,NH4
2016-05-31,7,9,0.3880266075388027,NH4
2016-06-02,7,0.1,0.3880266075388027,NH4
2016-06-02,7,11,12.694013303769403,NH4
2016-06-02,7,3,0.4434589800443459,NH4
2016-06-02,7,6,0.33259423503325947,NH4
2016-06-02,7,9,0.8869179600886918,NH4
2016-06-07,7,0.1,0.33259423503325947,NH4
2016-06-07,7,10,4.933481152993348,NH4
2016-06-07,7,7,0.22172949002217296,NH4
2016-06-08,7,0.1,0.8869179600886918,NH4
2016-06-08,7,10,11.751662971175167,NH4
2016-06-08,7,3,0.2771618625277162,NH4
2016-06-08,7,7,0.2771618625277162,NH4
2016-06-08,7,9,0.33259423503325947,NH4
2016-06-16,7,11,19.068736141906875,NH4
2016-06-16,7,3,0.49889135254988914,NH4
2016-06-16,7,6,0.33259423503325947,NH4
2016-06-16,7,9,0.5543237250554324,NH4
2016-06-23,7,0.1,0.16629711751662973,NH4
2016-06-23,7,11,17.682926829268293,NH4
2016-06-23,7,3,0.11086474501108648,NH4
2016-06-23,7,6,0.4434589800443459,NH4
2016-06-23,7,9,0.16629711751662973,NH4
2016-06-26,7,0.1,0.33259423503325947,NH4
2016-06-26,7,11,9.090909090909092,NH4
2016-06-26,7,3,0.22172949002217296,NH4
2016-06-26,7,6,0.11086474501108648,NH4
2016-06-26,7,9,0.22172949002217296,NH4
2016-06-28,7,0.1,0.16629711751662973,NH4
2016-06-28,7,3,0.33259423503325947,NH4
2016-06-28,7,6,0.05543237250554324,NH4
2016-06-30,7,0.1,0.16629711751662973,NH4
2016-06-30,7,11,25.88691796008869,NH4
2016-06-30,7,3,0.2771618625277162,NH4
2016-06-30,7,6,0.11086474501108648,NH4
2016-07-07,7,0.1,0.2771618625277162,NH4
2016-07-07,7,11,24.390243902439025,NH4
2016-07-07,7,3,0.49889135254988914,NH4
2016-07-07,7,6,0.6651884700665189,NH4
2016-07-07,7,9,1.1086474501108647,NH4
2016-07-14,7,0.1,0.11086474501108648,NH4
2016-07-14,7,11,21.784922394678492,NH4
2016-07-14,7,3,0.05543237250554324,NH4
2016-07-14,7,6,0.2771618625277162,NH4
2016-07-14,7,9,0.3880266075388027,NH4
2016-07-21,7,0.1,0.22172949002217296,NH4
2016-07-21,7,11,28.270509977827054,NH4
2016-07-21,7,3,1.4412416851441243,NH4
2016-07-21,7,6,0.3880266075388027,NH4
2016-07-24,7,0.1,0.8314855875831486,NH4
2016-07-24,7,11,33.09312638580931,NH4
2016-07-24,7,3,0.33259423503325947,NH4
2016-07-24,7,6,0.2771618625277162,NH4
2016-07-24,7,9,0.3880266075388027,NH4
2016-07-28,7,0.1,0.16629711751662973,NH4
2016-07-28,7,11,24.722838137472284,NH4
2016-07-28,7,3,0.11086474501108648,NH4
2016-07-28,7,6,0.05543237250554324,NH4
2016-07-28,7,9,1.1086474501108647,NH4
2016-08-03,7,0.1,0.49889135254988914,NH4
2016-08-03,7,11,56.54101995565411,NH4
2016-08-03,7,3,0.22172949002217296,NH4
2016-08-03,7,6,0.22172949002217296,NH4
2016-08-03,7,9,7.4279379157427945,NH4
2016-08-04,7,0.1,0.05543237250554324,NH4
2016-08-04,7,11,42.849223946784925,NH4
2016-08-04,7,3,0.7760532150776054,NH4
2016-08-04,7,6,0.6651884700665189,NH4
2016-08-04,7,9,7.87139689578714,NH4
2016-08-11,7,0.1,0.22172949002217296,NH4
2016-08-11,7,11,63.747228381374725,NH4
2016-08-11,7,3,0.2771618625277162,NH4
2016-08-11,7,6,0.33259423503325947,NH4
2016-08-11,7,9,10.08869179600887,NH4
2016-08-18,7,0.1,0.8314855875831486,NH4
2016-08-18,7,11,38.248337028824835,NH4
2016-08-18,7,3,0.3880266075388027,NH4
2016-08-18,7,6,0.49889135254988914,NH4
2016-08-18,7,9,1.5521064301552108,NH4
2016-08-23,7,0.1,0.16629711751662973,NH4
2016-08-23,7,11,55.986696230598675,NH4
2016-08-23,7,3,0.2771618625277162,NH4
2016-08-23,7,6,0.4434589800443459,NH4
2016-08-23,7,9,0.5543237250554324,NH4
2016-09-06,7,0.1,0.2771618625277162,NH4
2016-09-06,7,11,52.43902439024391,NH4
2016-09-06,7,3,0.33259423503325947,NH4
2016-09-06,7,6,0.22172949002217296,NH4
2016-09-06,7,9,0.33259423503325947,NH4
2016-09-16,7,0.1,0.16629711751662973,NH4
2016-09-16,7,11,87.58314855875832,NH4
2016-09-16,7,3,0.33259423503325947,NH4
2016-09-16,7,6,0.4434589800443459,NH4
2016-09-16,7,9,8.259423503325943,NH4
2016-09-27,7,0.1,1.4412416851441243,NH4
2016-09-27,7,11,64.85587583148559,NH4
2016-09-27,7,3,0.7760532150776054,NH4
2016-09-27,7,6,1.3303769401330379,NH4
2016-09-27,7,9,5.543237250554324,NH4
2016-10-11,7,0.1,0.3880266075388027,NH4
2016-10-11,7,11,53.270509977827054,NH4
2016-10-11,7,3,0.16629711751662973,NH4
2016-10-11,7,6,0.22172949002217296,NH4
2016-10-11,7,9,1.9955654101995566,NH4
2016-10-25,7,0.1,0.22172949002217296,NH4
2016-10-25,7,11,74.83370288248338,NH4
2016-10-25,7,6,0.33259423503325947,NH4
2016-11-11,7,0.1,3.492239467849224,NH4
2016-11-11,7,11,4.157427937915743,NH4
2016-11-11,7,3,3.7694013303769403,NH4
2016-11-11,7,6,3.93569844789357,NH4
2016-11-11,7,9,3.8802660753880267,NH4
2017-03-17,7,0.1,0.5543237250554324,NH4
2017-03-17,7,11,0.4434589800443459,NH4
2017-03-17,7,3,0.8869179600886918,NH4
2017-03-17,7,6,0.49889135254988914,NH4
2017-03-17,7,9,0.33259423503325947,NH4
2017-04-10,7,0.1,0.16629711751662973,NH4
2017-04-10,7,11,1.0532150776053215,NH4
2017-04-10,7,3,1.1086474501108647,NH4
2017-04-10,7,6,0.7760532150776054,NH4
2017-04-10,7,9,0.49889135254988914,NH4
2017-05-05,7,0.1,1.2195121951219512,NH4
2017-05-05,7,11,6.1529933481153,NH4
2017-05-05,7,3,0.6097560975609756,NH4
2017-05-05,7,6,0.2771618625277162,NH4
2017-05-05,7,9,0.9977827050997783,NH4
2017-05-10,7,0.1,0.3880266075388027,NH4
2017-05-10,7,11,7.261640798226164,NH4
2017-05-10,7,3,0.2771618625277162,NH4
2017-05-10,7,6,0.4434589800443459,NH4
2017-05-10,7,9,2.549889135254989,NH4
2017-05-18,7,0.1,0.2771618625277162,NH4
2017-05-18,7,11,25.66518847006652,NH4
2017-05-18,7,3,0.33259423503325947,NH4
2017-05-18,7,6,0.49889135254988914,NH4
2017-05-18,7,9,19.955654101995567,NH4
2017-05-25,7,0.1,0.6097560975609756,NH4
2017-05-25,7,11,31.152993348115302,NH4
2017-05-25,7,3,0.4434589800443459,NH4
2017-05-25,7,6,0.5543237250554324,NH4
2017-05-25,7,9,5.044345898004435,NH4
2017-05-30,7,0.1,0.3880266075388027,NH4
2017-05-30,7,11,22.727272727272727,NH4
2017-05-30,7,3,0.4434589800443459,NH4
2017-05-30,7,6,0.33259423503325947,NH4
2017-05-30,7,9,10.033259423503326,NH4
2017-06-01,7,0.1,0.4434589800443459,NH4
2017-06-01,7,11,33.869179600886916,NH4
2017-06-01,7,3,0.2771618625277162,NH4
2017-06-01,7,6,0.33259423503325947,NH4
2017-06-01,7,9,19.17960088691796,NH4
2017-06-08,7,0.1,0.4434589800443459,NH4
2017-06-08,7,11,26.496674057649667,NH4
2017-06-08,7,3,0.6097560975609756,NH4
2017-06-08,7,6,0.2771618625277162,NH4
2017-06-08,7,9,23.94678492239468,NH4
2017-06-15,7,0.1,0.7760532150776054,NH4
2017-06-15,7,11,23.170731707317074,NH4
2017-06-15,7,3,0.3880266075388027,NH4
2017-06-15,7,6,0.4434589800443459,NH4
2017-06-15,7,9,25.720620842572064,NH4
2017-06-22,7,0.1,1.1086474501108647,NH4
2017-06-22,7,11,38.968957871396896,NH4
2017-06-22,7,3,0.6651884700665189,NH4
2017-06-22,7,6,0.7760532150776054,NH4
2017-06-22,7,9,17.96008869179601,NH4
2017-06-29,7,0.1,0.49889135254988914,NH4
2017-06-29,7,11,42.29490022172949,NH4
2017-06-29,7,3,0.6097560975609756,NH4
2017-06-29,7,6,2.2172949002217295,NH4
2017-06-29,7,9,25.942350332594238,NH4
2017-07-07,7,0.1,0.7206208425720622,NH4
2017-07-07,7,11,58.2039911308204,NH4
2017-07-07,7,3,0.8314855875831486,NH4
2017-07-07,7,6,0.8314855875831486,NH4
2017-07-07,7,9,32.8159645232816,NH4
2017-07-13,7,0.1,1.6629711751662972,NH4
2017-07-13,7,3,1.3303769401330379,NH4
2017-07-13,7,6,2.106430155210643,NH4
2017-07-13,7,9,60.97560975609756,NH4
2017-07-19,7,0.1,0.7649667405764967,NH4
2017-07-20,7,0.1,0.9700665188470068,NH4
2017-07-20,7,3,0.6651884700665189,NH4
2017-07-20,7,6,6.319290465631929,NH4
2017-07-20,7,9,57.09534368070954,NH4
2017-07-27,7,0.1,0.8314855875831486,NH4
2017-07-27,7,3,1.385809312638581,NH4
2017-07-27,7,6,3.1596452328159645,NH4
2017-07-27,7,9,49.11308203991131,NH4
2017-08-03,7,0.1,0.3880266075388027,NH4
2017-08-03,7,3,0.5543237250554324,NH4
2017-08-03,7,6,6.097560975609756,NH4
2017-08-03,7,9,58.75831485587583,NH4
2017-08-10,7,0.1,1.2749445676274944,NH4
2017-08-10,7,3,3.436807095343681,NH4
2017-08-10,7,6,10.532150776053216,NH4
2017-08-10,7,9,53.270509977827054,NH4
2017-08-17,7,0.1,0.6651884700665189,NH4
2017-08-17,7,3,3.215077605321508,NH4
2017-08-17,7,6,8.980044345898005,NH4
2017-08-17,7,9,6.984478935698448,NH4
2017-08-24,7,0.1,0.3880266075388027,NH4
2017-08-24,7,3,0.5543237250554324,NH4
2017-08-24,7,6,8.869179600886918,NH4
2017-08-24,7,9,60.97560975609756,NH4
2017-09-05,7,0.1,1.4412416851441243,NH4
2017-09-05,7,3,1.164079822616408,NH4
2017-09-05,7,6,3.8248337028824837,NH4
2017-09-05,7,9,64.30155210643017,NH4
2017-09-19,7,0.1,0.6097560975609756,NH4
2017-09-19,7,3,0.4434589800443459,NH4
2017-09-19,7,6,7.317073170731708,NH4
2017-09-19,7,9,9.368070953436808,NH4
2017-10-03,7,0.1,0.6097560975609756,NH4
2017-10-03,7,3,0.3880266075388027,NH4
2017-10-03,7,6,20.232815964523283,NH4
2017-10-03,7,9,9.368070953436808,NH4
2017-10-17,7,0.1,0.5543237250554324,NH4
2017-10-17,7,3,0.7206208425720622,NH4
2017-10-17,7,6,17.46119733924612,NH4
2017-10-17,7,9,12.638580931263858,NH4
2017-11-07,7,0.1,3.3259423503325944,NH4
2017-11-07,7,3,4.323725055432373,NH4
2017-11-07,7,6,4.046563192904657,NH4
2017-11-07,7,9,7.095343680709535,NH4
2018-05-04,7,0.1,0.49889135254988914,NH4
2018-05-04,7,3,0.6097560975609756,NH4
2018-05-04,7,6,2.7161862527716187,NH4
2018-05-04,7,9,17.849223946784925,NH4
2018-05-11,7,0.1,0.33259423503325947,NH4
2018-05-11,7,3,0.4434589800443459,NH4
2018-05-11,7,6,6.3747228381374725,NH4
2018-05-11,7,9,18.79157427937916,NH4
2018-05-17,7,0.1,0.3880266075388027,NH4
2018-05-17,7,11,37.250554323725055,NH4
2018-05-17,7,3,0.6097560975609756,NH4
2018-05-17,7,6,3.3813747228381374,NH4
2018-05-17,7,9,19.955654101995567,NH4
2018-05-24,7,0.1,0.33259423503325947,NH4
2018-05-24,7,11,36.64079822616408,NH4
2018-05-24,7,3,0.49889135254988914,NH4
2018-05-24,7,6,5.598669623059867,NH4
2018-05-24,7,9,26.219512195121954,NH4
2018-05-31,7,0.1,0.33259423503325947,NH4
2018-05-31,7,11,44.12416851441242,NH4
2018-05-31,7,3,0.5543237250554324,NH4
2018-05-31,7,6,1.1086474501108647,NH4
2018-05-31,7,9,23.669623059866964,NH4
2018-06-07,7,0.1,0.2771618625277162,NH4
2018-06-07,7,11,56.54101995565411,NH4
2018-06-07,7,3,0.49889135254988914,NH4
2018-06-07,7,6,0.4434589800443459,NH4
2018-06-07,7,9,22.06208425720621,NH4
2018-06-14,7,0.1,0.33259423503325947,NH4
2018-06-14,7,11,56.54101995565411,NH4
2018-06-14,7,3,0.4434589800443459,NH4
2018-06-14,7,6,0.4434589800443459,NH4
2018-06-14,7,9,28.159645232815965,NH4
2018-06-21,7,0.1,0.6097560975609756,NH4
2018-06-21,7,11,88.69179600886919,NH4
2018-06-21,7,3,0.11086474501108648,NH4
2018-06-21,7,6,0.3880266075388027,NH4
2018-06-21,7,9,37.6940133037694,NH4
2018-06-28,7,0.1,0.22172949002217296,NH4
2018-06-28,7,11,80.37694013303769,NH4
2018-06-28,7,3,0.4434589800443459,NH4
2018-06-28,7,6,1.2749445676274944,NH4
2018-06-28,7,9,55.3769401330377,NH4
2018-07-05,7,0.1,0.4434589800443459,NH4
2018-07-05,7,10,66.46341463414635,NH4
2018-07-05,7,3,0.4434589800443459,NH4
2018-07-05,7,6,0.16629711751662973,NH4
2018-07-05,7,9,41.96230598669623,NH4
2018-07-12,7,0.1,0.3880266075388027,NH4
2018-07-12,7,11,64.91130820399114,NH4
2018-07-12,7,3,0.8314855875831486,NH4
2018-07-12,7,6,2.993348115299335,NH4
2018-07-12,7,9,48.39246119733925,NH4
2018-07-19,7,0.1,0.49889135254988914,NH4
2018-07-19,7,11,69.51219512195122,NH4
2018-07-19,7,3,3.270509977827051,NH4
2018-07-19,7,6,2.494456762749446,NH4
2018-07-19,7,9,77.66075388026609,NH4
2018-07-26,7,3,0.49889135254988914,NH4
2018-07-26,7,6,0.9423503325942351,NH4
2018-07-26,7,9,83.31485587583148,NH4
2018-08-02,7,0.1,1.2749445676274944,NH4
2018-08-02,7,10,45.17738359201774,NH4
2018-08-02,7,3,2.328159645232816,NH4
2018-08-02,7,6,1.9401330376940134,NH4
2018-08-02,7,9,63.19290465631929,NH4
2018-08-09,7,0.1,0.6097560975609756,NH4
2018-08-09,7,10,104.21286031042129,NH4
2018-08-09,7,3,0.8869179600886918,NH4
2018-08-09,7,6,3.048780487804878,NH4
2018-08-09,7,9,52.993348115299334,NH4
2018-08-16,7,0.1,1.3303769401330379,NH4
2018-08-16,7,3,0.7760532150776054,NH4
2018-08-16,7,6,7.095343680709535,NH4
2018-08-16,7,9,80.93126385809313,NH4
2018-08-23,7,0.1,0.7760532150776054,NH4
2018-08-23,7,3,2.0509977827051,NH4
2018-08-23,7,6,11.807095343680711,NH4
2018-08-23,7,9,108.64745011086475,NH4
2018-09-07,7,0.1,0.5543237250554324,NH4
2018-09-07,7,6,9.42350332594235,NH4
2018-09-07,7,9,74.27937915742794,NH4
2018-09-21,7,0.1,0.3880266075388027,NH4
2018-09-21,7,3,0.49889135254988914,NH4
2018-09-21,7,6,17.405764966740577,NH4
2018-09-21,7,9,96.45232815964523,NH4
2018-10-05,7,0.1,0.3880266075388027,NH4
2018-10-05,7,11,176.82926829268294,NH4
2018-10-05,7,3,0.2771618625277162,NH4
2018-10-05,7,6,0.33259423503325947,NH4
2018-10-05,7,9,88.69179600886919,NH4
2018-10-19,7,0.1,0,NH4
2018-10-19,7,3,0.2771618625277162,NH4
2018-10-19,7,6,0.4434589800443459,NH4
2018-10-19,7,9,115.85365853658537,NH4
2018-11-02,7,0.1,4.323725055432373,NH4
2018-11-02,7,11,219.51219512195124,NH4
2018-11-02,7,3,4.490022172949002,NH4
2018-11-02,7,6,5.266075388026608,NH4
2018-11-02,7,9,11.141906873614191,NH4
2018-11-16,7,0.1,6.2638580931263865,NH4
2018-11-16,7,11,6.2638580931263865,NH4
2018-11-16,7,3,6.707317073170732,NH4
2018-11-16,7,6,6.208425720620843,NH4
2018-11-16,7,9,6.319290465631929,NH4
2018-12-06,7,0.1,5.4323725055432375,NH4
2018-12-06,7,11,5.3215077605321515,NH4
2018-12-06,7,3,5.4323725055432375,NH4
2018-12-06,7,6,5.376940133037694,NH4
2018-12-06,7,9,5.3215077605321515,NH4
2019-04-08,7,0.1,0.16629711751662973,NH4
2019-04-08,7,10.5,3.7139689578713972,NH4
2019-04-08,7,3,0.49889135254988914,NH4
2019-04-08,7,6,0.49889135254988914,NH4
2019-04-08,7,9,1.9401330376940134,NH4
2019-04-29,7,0.1,0.3880266075388027,NH4
2019-04-29,7,10.5,9.700665188470067,NH4
2019-04-29,7,3,0.33259423503325947,NH4
2019-04-29,7,6,0.33259423503325947,NH4
2019-04-29,7,9,6.3747228381374725,NH4
2019-05-16,7,0.1,0.33259423503325947,NH4
2019-05-16,7,10,21.618625277161865,NH4
2019-05-16,7,3,0.2771618625277162,NH4
2019-05-16,7,6,0.49889135254988914,NH4
2019-05-16,7,9,9.58980044345898,NH4
